NAME	TITLE	SCORE	
CHRNB1	cholinergic receptor nicotinic beta 1 subunit [Source:HGNC Symbol;Acc:HGNC:1961]	0.39938515	
JADE2	jade family PHD finger 2 [Source:HGNC Symbol;Acc:HGNC:22984]	0.39932218	
SLC26A7	solute carrier family 26 member 7 [Source:HGNC Symbol;Acc:HGNC:14467]	0.3993178	
SEMA4F	ssemaphorin 4F [Source:HGNC Symbol;Acc:HGNC:10734]	0.39928257	
C10orf82	chromosome 10 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:28500]	0.39907807	
SAP30L-AS1	SAP30L antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:26760]	0.3988735	
PPP1R3D	protein phosphatase 1 regulatory subunit 3D [Source:HGNC Symbol;Acc:HGNC:9294]	0.39884293	
RPARP-AS1	RPARP antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45238]	0.39883992	
TRAPPC2	trafficking protein particle complex 2 [Source:HGNC Symbol;Acc:HGNC:23068]	0.3985985	
DNM1P46	dynamin 1 pseudogene 46 [Source:HGNC Symbol;Acc:HGNC:35199]	0.3984482	
NWD1	NACHT and WD repeat domain containing 1 [Source:HGNC Symbol;Acc:HGNC:27619]	0.3983993	
SCAND2P	SCAN domain containing 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:10567]	0.39826325	
LINC02680	long intergenic non-protein coding RNA 2680 [Source:HGNC Symbol;Acc:HGNC:54174]	0.3982004	
OR9H1P	olfactory receptor family 9 subfamily H member 1 pseudogene [Source:HGNC Symbol;Acc:HGNC:15038]	0.398179	
CCM2	CCM2 scaffold protein [Source:HGNC Symbol;Acc:HGNC:21708]	0.39814642	
KANSL3	KAT8 regulatory NSL complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25473]	0.39806232	
ZNF213	zinc finger protein 213 [Source:HGNC Symbol;Acc:HGNC:13005]	0.39779207	
NPM1P27	nucleophosmin 1 pseudogene 27 [Source:HGNC Symbol;Acc:HGNC:45206]	0.3975146	
CATSPERG	cation channel sperm associated auxiliary subunit gamma [Source:HGNC Symbol;Acc:HGNC:25243]	0.3974451	
PLEKHG3	pleckstrin homology and RhoGEF domain containing G3 [Source:HGNC Symbol;Acc:HGNC:20364]	0.3974307	
HMGN2P28	high mobility group nucleosomal binding domain 2 pseudogene 28 [Source:HGNC Symbol;Acc:HGNC:39395]	0.39735264	
TDRD7	tudor domain containing 7 [Source:HGNC Symbol;Acc:HGNC:30831]	0.3973097	
ANKRD20A1	ankyrin repeat domain 20 family member A1 [Source:HGNC Symbol;Acc:HGNC:23665]	0.39719704	
EML3	EMAP like 3 [Source:HGNC Symbol;Acc:HGNC:26666]	0.39710787	
LINC02503	long intergenic non-protein coding RNA 2503 [Source:HGNC Symbol;Acc:HGNC:53492]	0.39706776	
PIAS1	protein inhibitor of activated STAT 1 [Source:HGNC Symbol;Acc:HGNC:2752]	0.39700344	
CHST2	carbohydrate sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:1970]	0.3968694	
GLUD1P3	glutamate dehydrogenase 1 pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:4338]	0.39684	
LINC02861	long intergenic non-protein coding RNA 2861 [Source:HGNC Symbol;Acc:HGNC:54406]	0.39667484	
ZBTB7A	zinc finger and BTB domain containing 7A [Source:HGNC Symbol;Acc:HGNC:18078]	0.39665803	
CTSW	cathepsin W [Source:HGNC Symbol;Acc:HGNC:2546]	0.39657584	
MUC20-OT1	MUC20 overlapping transcript [Source:HGNC Symbol;Acc:HGNC:53807]	0.39618018	
PCYOX1	prenylcysteine oxidase 1 [Source:HGNC Symbol;Acc:HGNC:20588]	0.39607528	
PCF11-AS1	PCF11 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52263]	0.39605993	
PCNX1	pecanex 1 [Source:HGNC Symbol;Acc:HGNC:19740]	0.39589864	
RANBP6	RAN binding protein 6 [Source:HGNC Symbol;Acc:HGNC:9851]	0.39588434	
SEC16B	"SEC16 homolog B, endoplasmic reticulum export factor [Source:HGNC Symbol;Acc:HGNC:30301]"	0.3957778	
SULT2A1	sulfotransferase family 2A member 1 [Source:HGNC Symbol;Acc:HGNC:11458]	0.3955658	
GLOD4	glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]	0.3955532	
RNA5SP82	"RNA, 5S ribosomal pseudogene 82 [Source:HGNC Symbol;Acc:HGNC:42859]"	0.39544082	
MPP4	membrane palmitoylated protein 4 [Source:HGNC Symbol;Acc:HGNC:13680]	0.39525217	
COQ10A	coenzyme Q10A [Source:HGNC Symbol;Acc:HGNC:26515]	0.39515	
OLFML3	olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	0.3950837	
MIPEPP3	mitochondrial intermediate peptidase pseudogene 3 [Source:HGNC Symbol;Acc:HGNC:39458]	0.39502597	
SRSF5	serine and arginine rich splicing factor 5 [Source:HGNC Symbol;Acc:HGNC:10787]	0.39499614	
RUNX1	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	0.39493802	
NUTM2E	NUT family member 2E [Source:HGNC Symbol;Acc:HGNC:23448]	0.3949034	
KIAA1324	KIAA1324 [Source:HGNC Symbol;Acc:HGNC:29618]	0.39489868	
INPP5B	inositol polyphosphate-5-phosphatase B [Source:HGNC Symbol;Acc:HGNC:6077]	0.39487	
MT-TE	mitochondrially encoded tRNA-Glu (GAA/G) [Source:HGNC Symbol;Acc:HGNC:7479]	0.39479804	
COG4	component of oligomeric golgi complex 4 [Source:HGNC Symbol;Acc:HGNC:18620]	0.39467424	
IGLV5-45	immunoglobulin lambda variable 5-45 [Source:HGNC Symbol;Acc:HGNC:5924]	0.3945837	
ZNF790	zinc finger protein 790 [Source:HGNC Symbol;Acc:HGNC:33114]	0.394551	
MYL5	myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]	0.3944363	
LINC02288	long intergenic non-protein coding RNA 2288 [Source:HGNC Symbol;Acc:HGNC:27505]	0.39442483	
ZNF223	zinc finger protein 223 [Source:HGNC Symbol;Acc:HGNC:13016]	0.39432177	
LRRC37A4P	"leucine rich repeat containing 37 member A4, pseudogene [Source:HGNC Symbol;Acc:HGNC:25479]"	0.39427078	
MEX3B	mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:HGNC:25297]	0.394222	
WDFY1	WD repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20451]	0.39414617	
CYP4F35P	"cytochrome P450 family 4 subfamily F member 35, pseudogene [Source:HGNC Symbol;Acc:HGNC:39954]"	0.39412594	
IL36RN	interleukin 36 receptor antagonist [Source:HGNC Symbol;Acc:HGNC:15561]	0.39410463	
HSPA8P5	heat shock protein family A (Hsp70) member 8 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:44920]	0.3939935	
IFI44	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	0.3938396	
NAP1L4P1	nucleosome assembly protein 1 like 4 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:39740]	0.3937475	
C17orf113	chromosome 17 open reading frame 113 [Source:HGNC Symbol;Acc:HGNC:53437]	0.39351702	
ARPP19	cAMP regulated phosphoprotein 19 [Source:HGNC Symbol;Acc:HGNC:16967]	0.3935059	
TBX18-AS1	TBX18 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:52256]	0.39348528	
IGHV4-61	immunoglobulin heavy variable 4-61 [Source:HGNC Symbol;Acc:HGNC:5655]	0.39306942	
ULK4P2	ULK4 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:15776]	0.39305687	
GCNT3	"glucosaminyl (N-acetyl) transferase 3, mucin type [Source:HGNC Symbol;Acc:HGNC:4205]"	0.39305428	
WDR37	WD repeat domain 37 [Source:HGNC Symbol;Acc:HGNC:31406]	0.39295608	
KDM4C	lysine demethylase 4C [Source:HGNC Symbol;Acc:HGNC:17071]	0.3927841	
CYCSP34	CYCS pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:24408]	0.39266533	
DDX59	DEAD-box helicase 59 [Source:HGNC Symbol;Acc:HGNC:25360]	0.39255822	
IER5	immediate early response 5 [Source:HGNC Symbol;Acc:HGNC:5393]	0.3924843	
OR5AS1	olfactory receptor family 5 subfamily AS member 1 [Source:HGNC Symbol;Acc:HGNC:15261]	0.39244077	
FGFRL1	fibroblast growth factor receptor like 1 [Source:HGNC Symbol;Acc:HGNC:3693]	0.39236203	
FUT1	fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012]	0.39211756	
TSC22D1	TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]	0.39209014	
IGHV3-13	immunoglobulin heavy variable 3-13 [Source:HGNC Symbol;Acc:HGNC:5581]	0.39187545	
DHRS4L2	dehydrogenase/reductase 4 like 2 [Source:HGNC Symbol;Acc:HGNC:19731]	0.39185804	
ARID2	AT-rich interaction domain 2 [Source:HGNC Symbol;Acc:HGNC:18037]	0.39182892	
LINC02341	long intergenic non-protein coding RNA 2341 [Source:HGNC Symbol;Acc:HGNC:53261]	0.39182025	
LINC00173	long intergenic non-protein coding RNA 173 [Source:HGNC Symbol;Acc:HGNC:33791]	0.39145753	
CHFR	checkpoint with forkhead and ring finger domains [Source:HGNC Symbol;Acc:HGNC:20455]	0.39131787	
GDI1	GDP dissociation inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:4226]	0.3912575	
NUDT14	nudix hydrolase 14 [Source:HGNC Symbol;Acc:HGNC:20141]	0.39112976	
LDHBP1	lactate dehydrogenase B pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:6542]	0.39112958	
MED15	mediator complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:14248]	0.3910516	
SCAND1	SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566]	0.39104882	
GTF2IP13	general transcription factor IIi pseudogene 13 [Source:HGNC Symbol;Acc:HGNC:51725]	0.39095226	
FBXL8	F-box and leucine rich repeat protein 8 [Source:HGNC Symbol;Acc:HGNC:17875]	0.3907854	
ST20-AS1	ST20 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27521]	0.39075688	
DPF2	double PHD fingers 2 [Source:HGNC Symbol;Acc:HGNC:9964]	0.39071742	
SPSB2	splA/ryanodine receptor domain and SOCS box containing 2 [Source:HGNC Symbol;Acc:HGNC:29522]	0.39070073	
MROH8	maestro heat like repeat family member 8 [Source:HGNC Symbol;Acc:HGNC:16125]	0.3906858	
FAM245B	family with sequence similarity 245 member B [Source:HGNC Symbol;Acc:HGNC:54133]	0.39054257	
ITIH3	inter-alpha-trypsin inhibitor heavy chain 3 [Source:HGNC Symbol;Acc:HGNC:6168]	0.39034092	
HDAC2-AS2	HDAC2 and HS3ST5 antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:43590]	0.390063	
TEX14	"testis expressed 14, intercellular bridge forming factor [Source:HGNC Symbol;Acc:HGNC:11737]"	0.3900578	
RNF19A	"ring finger protein 19A, RBR E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:13432]"	0.38986045	
ZNF658	zinc finger protein 658 [Source:HGNC Symbol;Acc:HGNC:25226]	0.38983235	
FRG1EP	"FSHD region gene 1 family member E, pseudogene [Source:HGNC Symbol;Acc:HGNC:51764]"	0.38959408	
EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3289]	0.3895378	
UPF3A	UPF3A regulator of nonsense mediated mRNA decay [Source:HGNC Symbol;Acc:HGNC:20332]	0.389475	
RAD21L1	RAD21 cohesin complex component like 1 [Source:HGNC Symbol;Acc:HGNC:16271]	0.3894137	
CCHCR1	coiled-coil alpha-helical rod protein 1 [Source:HGNC Symbol;Acc:HGNC:13930]	0.38933378	
COL15A1	collagen type XV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2192]	0.38903135	
CDK13	cyclin dependent kinase 13 [Source:HGNC Symbol;Acc:HGNC:1733]	0.38901696	
EDAR	ectodysplasin A receptor [Source:HGNC Symbol;Acc:HGNC:2895]	0.38896468	
RN7SL608P	"RNA, 7SL, cytoplasmic 608, pseudogene [Source:HGNC Symbol;Acc:HGNC:46624]"	0.3885934	
LINC01301	long intergenic non-protein coding RNA 1301 [Source:HGNC Symbol;Acc:HGNC:50464]	0.388309	
SNORD94	"small nucleolar RNA, C/D box 94 [Source:HGNC Symbol;Acc:HGNC:32756]"	0.3882878	
RASSF7	Ras association domain family member 7 [Source:HGNC Symbol;Acc:HGNC:1166]	0.38814592	
MUS81	MUS81 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:29814]	0.38789713	
CST3	cystatin C [Source:HGNC Symbol;Acc:HGNC:2475]	0.38782513	
SRPX2	sushi repeat containing protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:30668]	0.38780156	
CACFD1	calcium channel flower domain containing 1 [Source:HGNC Symbol;Acc:HGNC:1365]	0.38726288	
ZNF513	zinc finger protein 513 [Source:HGNC Symbol;Acc:HGNC:26498]	0.38704115	
TXLNGY	"taxilin gamma pseudogene, Y-linked [Source:HGNC Symbol;Acc:HGNC:18473]"	0.38700897	
LY75-CD302	LY75-CD302 readthrough [Source:HGNC Symbol;Acc:HGNC:38828]	0.3864884	
KCTD13	potassium channel tetramerization domain containing 13 [Source:HGNC Symbol;Acc:HGNC:22234]	0.38625583	
HOTAIRM1	"HOXA transcript antisense RNA, myeloid-specific 1 [Source:HGNC Symbol;Acc:HGNC:37117]"	0.38616675	
LINC01427	long intergenic non-protein coding RNA 1427 [Source:HGNC Symbol;Acc:HGNC:50737]	0.3860484	
SMAGP	small cell adhesion glycoprotein [Source:HGNC Symbol;Acc:HGNC:26918]	0.3860471	
BRWD3	bromodomain and WD repeat domain containing 3 [Source:HGNC Symbol;Acc:HGNC:17342]	0.38589314	
PRCP	prolylcarboxypeptidase [Source:HGNC Symbol;Acc:HGNC:9344]	0.385805	
HSD17B1	hydroxysteroid 17-beta dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:5210]	0.3857409	
C7orf61	chromosome 7 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:22135]	0.38555202	
NSUN5P2	NSUN5 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:16609]	0.38541192	
SLC49A4	solute carrier family 49 member 4 [Source:HGNC Symbol;Acc:HGNC:16628]	0.38536832	
SGSM3	small G protein signaling modulator 3 [Source:HGNC Symbol;Acc:HGNC:25228]	0.38536525	
ARHGAP21	Rho GTPase activating protein 21 [Source:HGNC Symbol;Acc:HGNC:23725]	0.38519377	
AAK1	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]	0.3851914	
FBXO48	F-box protein 48 [Source:HGNC Symbol;Acc:HGNC:33857]	0.38509202	
FAM172A	family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365]	0.38481906	
MAPK14	mitogen-activated protein kinase 14 [Source:HGNC Symbol;Acc:HGNC:6876]	0.3846888	
IFIH1	interferon induced with helicase C domain 1 [Source:HGNC Symbol;Acc:HGNC:18873]	0.38439092	
GUCA1B	guanylate cyclase activator 1B [Source:HGNC Symbol;Acc:HGNC:4679]	0.3843796	
WASH3P	"WASP family homolog 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:24362]"	0.38428518	
HGS	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897]	0.38420424	
NSMCE3	"NSE3 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:7677]"	0.3840793	
NRIR	negative regulator of interferon response [Source:HGNC Symbol;Acc:HGNC:51269]	0.3840097	
AK3	adenylate kinase 3 [Source:HGNC Symbol;Acc:HGNC:17376]	0.38389212	
ZSCAN30	zinc finger and SCAN domain containing 30 [Source:HGNC Symbol;Acc:HGNC:33517]	0.38383272	
MFN1	mitofusin 1 [Source:HGNC Symbol;Acc:HGNC:18262]	0.38376376	
ASXL2	ASXL transcriptional regulator 2 [Source:HGNC Symbol;Acc:HGNC:23805]	0.38371816	
RPL3L	ribosomal protein L3 like [Source:HGNC Symbol;Acc:HGNC:10351]	0.38361743	
FAM160B1	family with sequence similarity 160 member B1 [Source:HGNC Symbol;Acc:HGNC:29320]	0.3836109	
HPS1	HPS1 biogenesis of lysosomal organelles complex 3 subunit 1 [Source:HGNC Symbol;Acc:HGNC:5163]	0.38359913	
FAM86B3P	"family with sequence similarity 86 member B3, pseudogene [Source:HGNC Symbol;Acc:HGNC:44371]"	0.38354367	
AZU1	azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913]	0.38354138	
LPP-AS2	LPP antisense RNA 2 [Source:HGNC Symbol;Acc:HGNC:27952]	0.3834001	
CORO7	coronin 7 [Source:HGNC Symbol;Acc:HGNC:26161]	0.3833483	
ZBTB34	zinc finger and BTB domain containing 34 [Source:HGNC Symbol;Acc:HGNC:31446]	0.38329974	
RBMS2	RNA binding motif single stranded interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:9909]	0.3832844	
SRSF11	serine and arginine rich splicing factor 11 [Source:HGNC Symbol;Acc:HGNC:10782]	0.3831268	
UNC80	"unc-80 homolog, NALCN channel complex subunit [Source:HGNC Symbol;Acc:HGNC:26582]"	0.38308293	
INPP4A	inositol polyphosphate-4-phosphatase type I A [Source:HGNC Symbol;Acc:HGNC:6074]	0.38305354	
FAM86FP	"family with sequence similarity 86 member F, pseudogene [Source:HGNC Symbol;Acc:HGNC:42357]"	0.3830306	
LINC00574	long intergenic non-protein coding RNA 574 [Source:HGNC Symbol;Acc:HGNC:21598]	0.38301644	
TRAV25	T cell receptor alpha variable 25 [Source:HGNC Symbol;Acc:HGNC:12122]	0.38293085	
ZNF248	zinc finger protein 248 [Source:HGNC Symbol;Acc:HGNC:13041]	0.3829187	
CD58	CD58 molecule [Source:HGNC Symbol;Acc:HGNC:1688]	0.38273287	
NCK1	NCK adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:7664]	0.3827049	
VASH1-AS1	VASH1 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53215]	0.3825405	
SERPINB9	serpin family B member 9 [Source:HGNC Symbol;Acc:HGNC:8955]	0.3824853	
EPS15	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]	0.38224414	
TRERF1	transcriptional regulating factor 1 [Source:HGNC Symbol;Acc:HGNC:18273]	0.38222533	
CRTAP	cartilage associated protein [Source:HGNC Symbol;Acc:HGNC:2379]	0.3821826	
AP5Z1	adaptor related protein complex 5 subunit zeta 1 [Source:HGNC Symbol;Acc:HGNC:22197]	0.38217095	
ZC2HC1C	zinc finger C2HC-type containing 1C [Source:HGNC Symbol;Acc:HGNC:20354]	0.38203028	
UBXN7	UBX domain protein 7 [Source:HGNC Symbol;Acc:HGNC:29119]	0.38180333	
DNAH17	dynein axonemal heavy chain 17 [Source:HGNC Symbol;Acc:HGNC:2946]	0.38166636	
DIPK2B	divergent protein kinase domain 2B [Source:HGNC Symbol;Acc:HGNC:25866]	0.3816397	
IFT52	intraflagellar transport 52 [Source:HGNC Symbol;Acc:HGNC:15901]	0.38163784	
VIPAS39	"VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog [Source:HGNC Symbol;Acc:HGNC:20347]"	0.38156405	
PPIAP59	peptidylprolyl isomerase A pseudogene 59 [Source:HGNC Symbol;Acc:HGNC:53683]	0.3814115	
SPATA25	spermatogenesis associated 25 [Source:HGNC Symbol;Acc:HGNC:16158]	0.38108873	
NAGLU	N-acetyl-alpha-glucosaminidase [Source:HGNC Symbol;Acc:HGNC:7632]	0.3809385	
LTO1	LTO1 maturation factor of ABCE1 [Source:HGNC Symbol;Acc:HGNC:17589]	0.38084427	
C12orf77	chromosome 12 open reading frame 77 [Source:HGNC Symbol;Acc:HGNC:27282]	0.38051647	
JDP2	Jun dimerization protein 2 [Source:HGNC Symbol;Acc:HGNC:17546]	0.38051006	
OBSCN	"obscurin, cytoskeletal calmodulin and titin-interacting RhoGEF [Source:HGNC Symbol;Acc:HGNC:15719]"	0.38026214	
PIK3R3	phosphoinositide-3-kinase regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:8981]	0.38020912	
NHLRC1	NHL repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21576]	0.38020873	
MAP3K15	mitogen-activated protein kinase kinase kinase 15 [Source:HGNC Symbol;Acc:HGNC:31689]	0.38018963	
PRAG1	"PEAK1 related, kinase-activating pseudokinase 1 [Source:HGNC Symbol;Acc:HGNC:25438]"	0.3801516	
LINC00624	long intergenic non-protein coding RNA 624 [Source:HGNC Symbol;Acc:HGNC:44254]	0.38008112	
C8G	complement C8 gamma chain [Source:HGNC Symbol;Acc:HGNC:1354]	0.38000974	
TAS2R6P	taste 2 receptor member 6 pseudogene [Source:HGNC Symbol;Acc:HGNC:20616]	0.3795535	
ABHD16A	abhydrolase domain containing 16A [Source:HGNC Symbol;Acc:HGNC:13921]	0.37936074	
C5orf64	chromosome 5 open reading frame 64 [Source:HGNC Symbol;Acc:HGNC:26744]	0.3792198	
DGCR5	DiGeorge syndrome critical region gene 5 [Source:HGNC Symbol;Acc:HGNC:16757]	0.37920338	
DAB2	DAB adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:2662]	0.37910908	
ATF7-NPFF	ATF7-NPFF readthrough [Source:NCBI gene;Acc:114108587]	0.37905192	
P2RX5-TAX1BP3	P2RX5-TAX1BP3 readthrough (NMD candidate) [Source:HGNC Symbol;Acc:HGNC:49191]	0.37897924	
RN7SL670P	"RNA, 7SL, cytoplasmic 670, pseudogene [Source:HGNC Symbol;Acc:HGNC:46686]"	0.37885597	
RGCC	regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]	0.378428	
TRBV6-4	T cell receptor beta variable 6-4 [Source:HGNC Symbol;Acc:HGNC:12229]	0.37823632	
ZBTB20	zinc finger and BTB domain containing 20 [Source:HGNC Symbol;Acc:HGNC:13503]	0.37819582	
APBA2	amyloid beta precursor protein binding family A member 2 [Source:HGNC Symbol;Acc:HGNC:579]	0.3781089	
MARK1	microtubule affinity regulating kinase 1 [Source:HGNC Symbol;Acc:HGNC:6896]	0.3780886	
MX1	MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]	0.37803093	
LINC00211	long intergenic non-protein coding RNA 211 [Source:HGNC Symbol;Acc:HGNC:37459]	0.3780304	
TLE2	"TLE family member 2, transcriptional corepressor [Source:HGNC Symbol;Acc:HGNC:11838]"	0.37780666	
CEP250	centrosomal protein 250 [Source:HGNC Symbol;Acc:HGNC:1859]	0.377803	
GOLGA2	golgin A2 [Source:HGNC Symbol;Acc:HGNC:4425]	0.37776926	
ANGEL2	angel homolog 2 [Source:HGNC Symbol;Acc:HGNC:30534]	0.3776475	
ZFP36	ZFP36 ring finger protein [Source:HGNC Symbol;Acc:HGNC:12862]	0.37760195	
PPIAP45	peptidylprolyl isomerase A pseudogene 45 [Source:HGNC Symbol;Acc:HGNC:53669]	0.3775753	
ARMC9	armadillo repeat containing 9 [Source:HGNC Symbol;Acc:HGNC:20730]	0.3775665	
YTHDC1	YTH domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30626]	0.3775205	
COLCA1	colorectal cancer associated 1 [Source:HGNC Symbol;Acc:HGNC:33789]	0.3774957	
NDUFA6-DT	NDUFA6 divergent transcript [Source:HGNC Symbol;Acc:HGNC:45273]	0.37726703	
PARP6	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	0.37716982	
GCNA	germ cell nuclear acidic peptidase [Source:HGNC Symbol;Acc:HGNC:15805]	0.37698486	
CAPN14	calpain 14 [Source:HGNC Symbol;Acc:HGNC:16664]	0.3768296	
PDE7A	phosphodiesterase 7A [Source:HGNC Symbol;Acc:HGNC:8791]	0.37670815	
RNF149	ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]	0.37659886	
CNTN1	contactin 1 [Source:HGNC Symbol;Acc:HGNC:2171]	0.37652674	
ZRANB1	zinc finger RANBP2-type containing 1 [Source:HGNC Symbol;Acc:HGNC:18224]	0.37619597	
CASP1	caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]	0.37606695	
TUBA8	tubulin alpha 8 [Source:HGNC Symbol;Acc:HGNC:12410]	0.3756883	
SEMA5A	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]	0.3756142	
LAMC3	laminin subunit gamma 3 [Source:HGNC Symbol;Acc:HGNC:6494]	0.37560228	
STK25	serine/threonine kinase 25 [Source:HGNC Symbol;Acc:HGNC:11404]	0.37559143	
POU4F3	POU class 4 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9220]	0.37556583	
SIX4	SIX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:10890]	0.37547714	
RN7SL644P	"RNA, 7SL, cytoplasmic 644, pseudogene [Source:HGNC Symbol;Acc:HGNC:46660]"	0.37539968	
HLA-V	"major histocompatibility complex, class I, V (pseudogene) [Source:HGNC Symbol;Acc:HGNC:23482]"	0.37539944	
VENTX	VENT homeobox [Source:HGNC Symbol;Acc:HGNC:13639]	0.3752771	
CSF2RA	colony stimulating factor 2 receptor alpha subunit [Source:HGNC Symbol;Acc:HGNC:2435]	0.3751493	
ZMYM3	zinc finger MYM-type containing 3 [Source:HGNC Symbol;Acc:HGNC:13054]	0.3750303	
INTS9-AS1	INTS9 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:53139]	0.3747308	
PIAS4	protein inhibitor of activated STAT 4 [Source:HGNC Symbol;Acc:HGNC:17002]	0.37468356	
TRBC1	T cell receptor beta constant 1 [Source:HGNC Symbol;Acc:HGNC:12156]	0.37454078	
PHLPP2	PH domain and leucine rich repeat protein phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:29149]	0.3745058	
LINC01873	long intergenic non-protein coding RNA 1873 [Source:HGNC Symbol;Acc:HGNC:52692]	0.37443525	
CEP290	centrosomal protein 290 [Source:HGNC Symbol;Acc:HGNC:29021]	0.3744305	
GLIPR1L2	GLIPR1 like 2 [Source:HGNC Symbol;Acc:HGNC:28592]	0.37442872	
CHMP1B2P	"charged multivesicular body protein 1B2, pseudogene [Source:HGNC Symbol;Acc:HGNC:49380]"	0.3743256	
LINC02694	long intergenic non-protein coding RNA 2694 [Source:HGNC Symbol;Acc:HGNC:33796]	0.37424082	
ZG16	zymogen granule protein 16 [Source:HGNC Symbol;Acc:HGNC:30961]	0.3740996	
ABCD4	ATP binding cassette subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:68]	0.37383768	
SPEF2	sperm flagellar 2 [Source:HGNC Symbol;Acc:HGNC:26293]	0.37375227	
ITM2A	integral membrane protein 2A [Source:HGNC Symbol;Acc:HGNC:6173]	0.3737158	
TRAV18	T cell receptor alpha variable 18 [Source:HGNC Symbol;Acc:HGNC:12114]	0.37360922	
C2orf81	chromosome 2 open reading frame 81 [Source:HGNC Symbol;Acc:HGNC:34350]	0.3732864	
HP	haptoglobin [Source:HGNC Symbol;Acc:HGNC:5141]	0.37312236	
TNNI2	"troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]"	0.37302032	
DIXDC1	DIX domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23695]	0.3728766	
